school	student	normexam	cons	standlrt	girl	schgend	avslrt	schav	vrband
38.00	25.00	0.00	1.00	-1.20	0.00	mixedsch	-0.21	mid	vb2
38.00	26.00	-0.85	1.00	-1.20	0.00	mixedsch	-0.21	mid	vb2
38.00	27.00	-1.96	1.00	-2.52	0.00	mixedsch	-0.21	mid	vb3
38.00	28.00	-0.62	1.00	0.45	1.00	mixedsch	-0.21	mid	vb2
38.00	29.00	0.00	1.00	0.37	0.00	mixedsch	-0.21	mid	vb2
38.00	30.00	-1.12	1.00	-0.12	1.00	mixedsch	-0.21	mid	vb2
38.00	31.00	-1.34	1.00	-1.70	0.00	mixedsch	-0.21	mid	vb3
38.00	32.00	-1.34	1.00	-2.03	1.00	mixedsch	-0.21	mid	vb3
38.00	33.00	-0.06	1.00	0.29	0.00	mixedsch	-0.21	mid	vb2
38.00	34.00	0.26	1.00	1.11	0.00	mixedsch	-0.21	mid	vb2
38.00	35.00	-1.84	1.00	-0.29	1.00	mixedsch	-0.21	mid	vb3
38.00	36.00	-1.34	1.00	-1.45	0.00	mixedsch	-0.21	mid	vb2
38.00	37.00	1.11	1.00	1.61	0.00	mixedsch	-0.21	mid	vb2
38.00	38.00	-0.94	1.00	-1.03	0.00	mixedsch	-0.21	mid	vb2
38.00	39.00	-1.53	1.00	0.54	0.00	mixedsch	-0.21	mid	vb2
38.00	40.00	0.19	1.00	0.54	0.00	mixedsch	-0.21	mid	vb2
38.00	41.00	0.90	1.00	0.62	1.00	mixedsch	-0.21	mid	vb1
38.00	42.00	-0.42	1.00	-0.79	1.00	mixedsch	-0.21	mid	vb2
38.00	43.00	0.07	1.00	1.45	1.00	mixedsch	-0.21	mid	vb2
38.00	44.00	-1.22	1.00	-0.46	1.00	mixedsch	-0.21	mid	vb2
38.00	45.00	-0.42	1.00	0.21	0.00	mixedsch	-0.21	mid	vb2
38.00	46.00	-1.34	1.00	-0.37	0.00	mixedsch	-0.21	mid	vb2
38.00	47.00	-1.12	1.00	-0.46	0.00	mixedsch	-0.21	mid	vb3
38.00	48.00	1.24	1.00	-0.12	0.00	mixedsch	-0.21	mid	vb2
38.00	49.00	-0.70	1.00	0.37	0.00	mixedsch	-0.21	mid	vb2
38.00	50.00	0.68	1.00	0.12	1.00	mixedsch	-0.21	mid	vb2
38.00	51.00	0.97	1.00	0.37	1.00	mixedsch	-0.21	mid	vb1
38.00	52.00	0.07	1.00	-2.11	0.00	mixedsch	-0.21	mid	vb3
38.00	53.00	-0.94	1.00	-1.61	0.00	mixedsch	-0.21	mid	vb3
38.00	54.00	-1.53	1.00	-1.20	0.00	mixedsch	-0.21	mid	vb2
39.00	1.00	0.54	1.00	-1.03	1.00	girlsch	-0.20	mid	vb2
39.00	2.00	-0.42	1.00	-0.12	1.00	girlsch	-0.20	mid	vb2
39.00	3.00	0.54	1.00	0.54	1.00	girlsch	-0.20	mid	vb2
39.00	4.00	-0.27	1.00	-0.70	1.00	girlsch	-0.20	mid	vb3
39.00	5.00	0.40	1.00	1.28	1.00	girlsch	-0.20	mid	vb2
39.00	6.00	0.54	1.00	1.36	1.00	girlsch	-0.20	mid	vb1
39.00	7.00	-0.42	1.00	-2.93	1.00	girlsch	-0.20	mid	vb2
39.00	8.00	-0.20	1.00	0.70	1.00	girlsch	-0.20	mid	vb2
39.00	9.00	-0.70	1.00	-0.95	1.00	girlsch	-0.20	mid	vb2
39.00	10.00	-0.49	1.00	-0.79	1.00	girlsch	-0.20	mid	vb2
39.00	11.00	-0.13	1.00	-2.03	1.00	girlsch	-0.20	mid	vb3
39.00	12.00	-0.94	1.00	-1.03	1.00	girlsch	-0.20	mid	vb2
39.00	13.00	-0.06	1.00	-0.21	1.00	girlsch	-0.20	mid	vb1
39.00	14.00	-1.34	1.00	-0.95	1.00	girlsch	-0.20	mid	vb2
39.00	15.00	0.00	1.00	-0.21	1.00	girlsch	-0.20	mid	vb1
39.00	16.00	-0.20	1.00	-0.62	1.00	girlsch	-0.20	mid	vb2
39.00	17.00	-0.20	1.00	-0.29	1.00	girlsch	-0.20	mid	vb2
39.00	18.00	0.26	1.00	0.37	1.00	girlsch	-0.20	mid	vb2
39.00	19.00	1.58	1.00	1.94	1.00	girlsch	-0.20	mid	vb1
39.00	20.00	0.61	1.00	0.04	1.00	girlsch	-0.20	mid	vb2
39.00	21.00	0.00	1.00	1.53	1.00	girlsch	-0.20	mid	vb1
39.00	22.00	-1.03	1.00	-2.03	1.00	girlsch	-0.20	mid	vb3
39.00	23.00	1.73	1.00	1.69	1.00	girlsch	-0.20	mid	vb1
39.00	24.00	-0.85	1.00	-1.36	1.00	girlsch	-0.20	mid	vb3
39.00	25.00	1.31	1.00	1.36	1.00	girlsch	-0.20	mid	vb1
39.00	26.00	-0.49	1.00	-0.46	1.00	girlsch	-0.20	mid	vb2
39.00	27.00	1.11	1.00	1.11	1.00	girlsch	-0.20	mid	vb2
39.00	28.00	0.54	1.00	-0.79	1.00	girlsch	-0.20	mid	vb2
39.00	29.00	-0.34	1.00	-1.78	1.00	girlsch	-0.20	mid	vb3
39.00	30.00	0.33	1.00	-0.04	1.00	girlsch	-0.20	mid	vb1
39.00	31.00	-1.03	1.00	-0.46	1.00	girlsch	-0.20	mid	vb3
39.00	32.00	-0.34	1.00	-0.62	1.00	girlsch	-0.20	mid	vb3
39.00	33.00	0.26	1.00	1.45	1.00	girlsch	-0.20	mid	vb2
39.00	34.00	-0.70	1.00	-0.54	1.00	girlsch	-0.20	mid	vb2
39.00	35.00	0.13	1.00	-0.04	1.00	girlsch	-0.20	mid	vb2
39.00	36.00	-0.49	1.00	-1.86	1.00	girlsch	-0.20	mid	vb2
39.00	37.00	1.18	1.00	0.62	1.00	girlsch	-0.20	mid	vb1
39.00	38.00	0.54	1.00	0.54	1.00	girlsch	-0.20	mid	vb2
39.00	39.00	0.33	1.00	-1.03	1.00	girlsch	-0.20	mid	vb3
39.00	40.00	-0.56	1.00	-0.70	1.00	girlsch	-0.20	mid	vb2
39.00	41.00	0.97	1.00	1.86	1.00	girlsch	-0.20	mid	vb1
39.00	42.00	-1.03	1.00	-1.94	1.00	girlsch	-0.20	mid	vb3
39.00	43.00	1.24	1.00	-0.12	1.00	girlsch	-0.20	mid	vb1
39.00	44.00	0.68	1.00	0.29	1.00	girlsch	-0.20	mid	vb2
39.00	45.00	-0.42	1.00	-0.37	1.00	girlsch	-0.20	mid	vb2
39.00	46.00	-1.12	1.00	-0.12	1.00	girlsch	-0.20	mid	vb2
39.00	47.00	0.19	1.00	-0.46	1.00	girlsch	-0.20	mid	vb2
39.00	48.00	0.54	1.00	0.45	1.00	girlsch	-0.20	mid	vb1
40.00	1.00	0.26	1.00	0.04	0.00	boysch	-0.01	mid	vb2
40.00	2.00	-2.51	1.00	-1.61	0.00	boysch	-0.01	mid	vb3
40.00	3.00	0.82	1.00	2.35	0.00	boysch	-0.01	mid	vb1
40.00	4.00	1.24	1.00	0.78	0.00	boysch	-0.01	mid	vb1
40.00	5.00	0.75	1.00	-0.12	0.00	boysch	-0.01	mid	vb2
40.00	6.00	-1.84	1.00	-0.37	0.00	boysch	-0.01	mid	vb2
40.00	7.00	-0.78	1.00	-0.12	0.00	boysch	-0.01	mid	vb2
40.00	8.00	1.24	1.00	0.04	0.00	boysch	-0.01	mid	vb2
40.00	9.00	0.82	1.00	0.12	0.00	boysch	-0.01	mid	vb2
40.00	10.00	0.33	1.00	-0.87	0.00	boysch	-0.01	mid	vb2
40.00	11.00	1.51	1.00	0.54	0.00	boysch	-0.01	mid	vb1
40.00	12.00	-1.22	1.00	-1.28	0.00	boysch	-0.01	mid	vb3
40.00	13.00	0.75	1.00	1.03	0.00	boysch	-0.01	mid	vb2
40.00	14.00	0.00	1.00	-0.46	0.00	boysch	-0.01	mid	vb2
40.00	15.00	-0.85	1.00	0.78	0.00	boysch	-0.01	mid	vb2
40.00	16.00	0.07	1.00	1.28	0.00	boysch	-0.01	mid	vb2
40.00	17.00	-0.56	1.00	-0.79	0.00	boysch	-0.01	mid	vb2
40.00	18.00	-1.22	1.00	-0.62	0.00	boysch	-0.01	mid	vb2
40.00	19.00	-2.75	1.00	-2.19	0.00	boysch	-0.01	mid	vb3
40.00	20.00	1.51	1.00	0.62	0.00	boysch	-0.01	mid	vb1
40.00	21.00	-0.06	1.00	-1.03	0.00	boysch	-0.01	mid	vb2
40.00	22.00	-1.53	1.00	0.37	0.00	boysch	-0.01	mid	vb1
40.00	23.00	0.07	1.00	0.37	0.00	boysch	-0.01	mid	vb2
40.00	24.00	0.13	1.00	-0.87	0.00	boysch	-0.01	mid	vb2
40.00	25.00	-0.78	1.00	0.54	0.00	boysch	-0.01	mid	vb2
40.00	26.00	-1.12	1.00	-1.61	0.00	boysch	-0.01	mid	vb3
40.00	27.00	-0.20	1.00	1.45	0.00	boysch	-0.01	mid	vb2
40.00	28.00	0.90	1.00	0.45	0.00	boysch	-0.01	mid	vb1
40.00	29.00	1.31	1.00	1.45	0.00	boysch	-0.01	mid	vb1
40.00	30.00	-0.42	1.00	0.95	0.00	boysch	-0.01	mid	vb2
40.00	31.00	0.90	1.00	-0.04	0.00	boysch	-0.01	mid	vb2
40.00	32.00	-0.94	1.00	-1.03	0.00	boysch	-0.01	mid	vb2
40.00	33.00	0.48	1.00	0.45	0.00	boysch	-0.01	mid	vb1
40.00	34.00	-2.51	1.00	-2.36	0.00	boysch	-0.01	mid	vb2
40.00	35.00	-2.11	1.00	-1.20	0.00	boysch	-0.01	mid	vb3
40.00	36.00	0.61	1.00	0.04	0.00	boysch	-0.01	mid	vb2
40.00	37.00	0.00	1.00	-0.29	0.00	boysch	-0.01	mid	vb2
40.00	38.00	-2.11	1.00	0.12	0.00	boysch	-0.01	mid	vb2
40.00	39.00	-0.49	1.00	-0.87	0.00	boysch	-0.01	mid	vb2
40.00	40.00	0.75	1.00	1.61	0.00	boysch	-0.01	mid	vb1
40.00	41.00	0.97	1.00	-0.46	0.00	boysch	-0.01	mid	vb2
40.00	42.00	0.75	1.00	0.29	0.00	boysch	-0.01	mid	vb1
40.00	43.00	-0.27	1.00	-0.62	0.00	boysch	-0.01	mid	vb2
40.00	44.00	0.48	1.00	0.29	0.00	boysch	-0.01	mid	vb2
40.00	45.00	-0.62	1.00	-1.28	0.00	boysch	-0.01	mid	vb2
40.00	46.00	1.24	1.00	0.62	0.00	boysch	-0.01	mid	vb1
40.00	47.00	-0.34	1.00	0.70	0.00	boysch	-0.01	mid	vb1
40.00	48.00	-2.51	1.00	-1.20	0.00	boysch	-0.01	mid	vb3
40.00	49.00	0.97	1.00	-0.12	0.00	boysch	-0.01	mid	vb1
40.00	50.00	1.11	1.00	0.37	0.00	boysch	-0.01	mid	vb2
40.00	51.00	-0.56	1.00	0.87	0.00	boysch	-0.01	mid	vb2
40.00	52.00	-1.34	1.00	-2.19	0.00	boysch	-0.01	mid	vb3
40.00	53.00	-0.42	1.00	-0.87	0.00	boysch	-0.01	mid	vb3
40.00	54.00	1.04	1.00	1.36	0.00	boysch	-0.01	mid	vb1
40.00	55.00	-2.51	1.00	-0.46	0.00	boysch	-0.01	mid	vb2
40.00	56.00	1.31	1.00	0.95	0.00	boysch	-0.01	mid	vb2
40.00	57.00	-1.44	1.00	-1.94	0.00	boysch	-0.01	mid	vb3
40.00	58.00	-2.11	1.00	-0.62	0.00	boysch	-0.01	mid	vb2
40.00	59.00	-0.34	1.00	-0.04	0.00	boysch	-0.01	mid	vb2
40.00	60.00	1.51	1.00	1.45	0.00	boysch	-0.01	mid	vb1
40.00	61.00	1.18	1.00	2.52	0.00	boysch	-0.01	mid	vb1
40.00	62.00	1.24	1.00	1.45	0.00	boysch	-0.01	mid	vb1
40.00	63.00	-0.49	1.00	-0.70	0.00	boysch	-0.01	mid	vb2
40.00	64.00	-2.51	1.00	-0.79	0.00	boysch	-0.01	mid	vb3
40.00	65.00	1.18	1.00	1.28	0.00	boysch	-0.01	mid	vb2
40.00	66.00	0.33	1.00	-0.46	0.00	boysch	-0.01	mid	vb2
40.00	67.00	-2.29	1.00	0.29	0.00	boysch	-0.01	mid	vb3
40.00	68.00	-2.29	1.00	-0.46	0.00	boysch	-0.01	mid	vb2
40.00	69.00	-0.62	1.00	0.62	0.00	boysch	-0.01	mid	vb1
40.00	70.00	-0.42	1.00	-0.62	0.00	boysch	-0.01	mid	vb2
40.00	71.00	-1.12	1.00	1.20	0.00	boysch	-0.01	mid	vb1
41.00	1.00	-0.42	1.00	0.70	1.00	girlsch	-0.29	mid	vb2
41.00	2.00	0.97	1.00	0.21	1.00	girlsch	-0.29	mid	vb1
41.00	3.00	0.33	1.00	-0.79	1.00	girlsch	-0.29	mid	vb3
41.00	4.00	0.82	1.00	0.37	1.00	girlsch	-0.29	mid	vb2
41.00	5.00	-0.78	1.00	-2.52	1.00	girlsch	-0.29	mid	vb3
41.00	6.00	-1.34	1.00	-2.93	1.00	girlsch	-0.29	mid	vb3
41.00	7.00	-0.56	1.00	-1.03	1.00	girlsch	-0.29	mid	vb3
41.00	8.00	-1.34	1.00	-1.20	1.00	girlsch	-0.29	mid	vb2
41.00	9.00	-0.62	1.00	0.37	1.00	girlsch	-0.29	mid	vb2
41.00	10.00	-1.53	1.00	-0.62	1.00	girlsch	-0.29	mid	vb3
41.00	11.00	-0.56	1.00	0.54	1.00	girlsch	-0.29	mid	vb2
41.00	12.00	0.48	1.00	-1.94	1.00	girlsch	-0.29	mid	vb3
41.00	13.00	1.58	1.00	-0.37	1.00	girlsch	-0.29	mid	vb2
41.00	14.00	0.33	1.00	-0.87	1.00	girlsch	-0.29	mid	vb2
41.00	15.00	0.19	1.00	-1.03	1.00	girlsch	-0.29	mid	vb2
41.00	16.00	-1.34	1.00	-0.95	1.00	girlsch	-0.29	mid	vb2
41.00	17.00	-0.42	1.00	-1.61	1.00	girlsch	-0.29	mid	vb3
41.00	18.00	1.24	1.00	0.29	1.00	girlsch	-0.29	mid	vb1
41.00	19.00	-1.72	1.00	-0.87	1.00	girlsch	-0.29	mid	vb2
41.00	20.00	-0.42	1.00	-0.37	1.00	girlsch	-0.29	mid	vb2
41.00	21.00	0.68	1.00	-0.29	1.00	girlsch	-0.29	mid	vb2
41.00	22.00	1.98	1.00	0.70	1.00	girlsch	-0.29	mid	vb1
41.00	23.00	1.31	1.00	0.45	1.00	girlsch	-0.29	mid	vb2
41.00	24.00	0.48	1.00	-0.37	1.00	girlsch	-0.29	mid	vb2
41.00	25.00	0.75	1.00	1.28	1.00	girlsch	-0.29	mid	vb1
41.00	26.00	-0.13	1.00	0.78	1.00	girlsch	-0.29	mid	vb1
41.00	27.00	0.07	1.00	0.21	1.00	girlsch	-0.29	mid	vb2
41.00	28.00	-0.42	1.00	-1.36	1.00	girlsch	-0.29	mid	vb2
41.00	29.00	-0.34	1.00	-2.36	1.00	girlsch	-0.29	mid	vb2
41.00	30.00	1.04	1.00	-0.12	1.00	girlsch	-0.29	mid	vb2
41.00	31.00	-0.94	1.00	-1.70	1.00	girlsch	-0.29	mid	vb2
41.00	32.00	1.04	1.00	0.78	1.00	girlsch	-0.29	mid	vb2
41.00	33.00	1.04	1.00	0.21	1.00	girlsch	-0.29	mid	vb2
41.00	34.00	1.31	1.00	0.70	1.00	girlsch	-0.29	mid	vb1
41.00	35.00	0.75	1.00	0.21	1.00	girlsch	-0.29	mid	vb2
41.00	36.00	-0.70	1.00	0.78	1.00	girlsch	-0.29	mid	vb2
41.00	37.00	-0.42	1.00	-0.29	1.00	girlsch	-0.29	mid	vb2
41.00	38.00	-0.62	1.00	0.21	1.00	girlsch	-0.29	mid	vb2
41.00	39.00	0.07	1.00	0.87	1.00	girlsch	-0.29	mid	vb2
41.00	40.00	1.44	1.00	0.04	1.00	girlsch	-0.29	mid	vb1
41.00	41.00	-1.22	1.00	-1.28	1.00	girlsch	-0.29	mid	vb2
41.00	42.00	-0.06	1.00	0.70	1.00	girlsch	-0.29	mid	vb2
41.00	43.00	1.44	1.00	0.54	1.00	girlsch	-0.29	mid	vb2
41.00	44.00	0.00	1.00	0.04	1.00	girlsch	-0.29	mid	vb2
41.00	45.00	0.13	1.00	0.21	1.00	girlsch	-0.29	mid	vb2
41.00	46.00	1.11	1.00	-0.12	1.00	girlsch	-0.29	mid	vb2
41.00	47.00	-1.44	1.00	-1.20	1.00	girlsch	-0.29	mid	vb3
41.00	48.00	-0.85	1.00	-0.04	1.00	girlsch	-0.29	mid	vb2
41.00	49.00	0.40	1.00	-0.54	1.00	girlsch	-0.29	mid	vb2
41.00	50.00	-1.12	1.00	-1.45	1.00	girlsch	-0.29	mid	vb3
41.00	51.00	0.54	1.00	-0.54	1.00	girlsch	-0.29	mid	vb2
41.00	52.00	0.33	1.00	0.04	1.00	girlsch	-0.29	mid	vb2
41.00	53.00	-0.27	1.00	0.12	1.00	girlsch	-0.29	mid	vb2
41.00	54.00	0.75	1.00	0.37	1.00	girlsch	-0.29	mid	vb1
41.00	55.00	0.82	1.00	0.87	1.00	girlsch	-0.29	mid	vb1
41.00	56.00	-0.56	1.00	-1.45	1.00	girlsch	-0.29	mid	vb3
41.00	57.00	0.33	1.00	0.87	1.00	girlsch	-0.29	mid	vb1
41.00	58.00	0.40	1.00	0.78	1.00	girlsch	-0.29	mid	vb2
41.00	59.00	0.75	1.00	-0.87	1.00	girlsch	-0.29	mid	vb2
41.00	60.00	-0.42	1.00	-0.46	1.00	girlsch	-0.29	mid	vb1
42.00	1.00	0.40	1.00	0.29	1.00	mixedsch	-0.15	mid	vb2
42.00	2.00	-0.42	1.00	-0.37	0.00	mixedsch	-0.15	mid	vb2
42.00	3.00	0.48	1.00	-0.04	0.00	mixedsch	-0.15	mid	vb2
42.00	4.00	-0.06	1.00	0.04	0.00	mixedsch	-0.15	mid	vb2
42.00	5.00	0.19	1.00	0.37	1.00	mixedsch	-0.15	mid	vb1
42.00	6.00	0.00	1.00	-1.20	0.00	mixedsch	-0.15	mid	vb2
42.00	7.00	-0.13	1.00	0.54	1.00	mixedsch	-0.15	mid	vb1
42.00	8.00	-0.49	1.00	0.04	0.00	mixedsch	-0.15	mid	vb2
42.00	9.00	-0.62	1.00	-0.04	0.00	mixedsch	-0.15	mid	vb2
42.00	10.00	-0.85	1.00	-1.28	0.00	mixedsch	-0.15	mid	vb2
42.00	11.00	-0.78	1.00	-1.28	0.00	mixedsch	-0.15	mid	vb2
42.00	12.00	-0.49	1.00	-0.46	0.00	mixedsch	-0.15	mid	vb3
42.00	13.00	0.07	1.00	0.87	1.00	mixedsch	-0.15	mid	vb2
42.00	14.00	-0.78	1.00	0.04	1.00	mixedsch	-0.15	mid	vb2
42.00	15.00	-0.27	1.00	-0.37	0.00	mixedsch	-0.15	mid	vb1
42.00	16.00	0.40	1.00	-0.37	0.00	mixedsch	-0.15	mid	vb2
42.00	17.00	0.00	1.00	-0.04	0.00	mixedsch	-0.15	mid	vb3
42.00	18.00	-0.06	1.00	-0.12	0.00	mixedsch	-0.15	mid	vb2
42.00	19.00	-1.34	1.00	-0.70	0.00	mixedsch	-0.15	mid	vb2
42.00	20.00	-0.70	1.00	-1.03	0.00	mixedsch	-0.15	mid	vb3
42.00	21.00	1.37	1.00	0.62	1.00	mixedsch	-0.15	mid	vb1
42.00	22.00	-0.34	1.00	-1.20	1.00	mixedsch	-0.15	mid	vb2
42.00	23.00	0.82	1.00	0.21	0.00	mixedsch	-0.15	mid	vb2
42.00	24.00	-0.34	1.00	0.12	1.00	mixedsch	-0.15	mid	vb2
42.00	25.00	-0.70	1.00	-2.27	1.00	mixedsch	-0.15	mid	vb3
42.00	26.00	0.26	1.00	0.54	0.00	mixedsch	-0.15	mid	vb2
42.00	27.00	1.04	1.00	0.37	1.00	mixedsch	-0.15	mid	vb2
42.00	28.00	0.97	1.00	1.03	1.00	mixedsch	-0.15	mid	vb1
42.00	29.00	-1.12	1.00	-0.46	0.00	mixedsch	-0.15	mid	vb2
42.00	30.00	0.48	1.00	0.54	1.00	mixedsch	-0.15	mid	vb1
42.00	31.00	0.97	1.00	-1.45	0.00	mixedsch	-0.15	mid	vb2
42.00	32.00	0.68	1.00	-0.87	1.00	mixedsch	-0.15	mid	vb2
42.00	33.00	1.58	1.00	1.61	0.00	mixedsch	-0.15	mid	vb1
42.00	34.00	-1.22	1.00	0.70	0.00	mixedsch	-0.15	mid	vb2
42.00	35.00	0.26	1.00	0.29	1.00	mixedsch	-0.15	mid	vb2
42.00	36.00	0.07	1.00	0.21	0.00	mixedsch	-0.15	mid	vb2
42.00	37.00	0.82	1.00	1.20	1.00	mixedsch	-0.15	mid	vb1
42.00	38.00	1.24	1.00	1.45	0.00	mixedsch	-0.15	mid	vb2
42.00	39.00	0.26	1.00	-0.70	0.00	mixedsch	-0.15	mid	vb2
42.00	40.00	0.13	1.00	-1.45	1.00	mixedsch	-0.15	mid	vb3
42.00	41.00	0.07	1.00	-0.54	0.00	mixedsch	-0.15	mid	vb2
42.00	42.00	0.19	1.00	0.12	0.00	mixedsch	-0.15	mid	vb1
42.00	43.00	0.68	1.00	-0.87	0.00	mixedsch	-0.15	mid	vb2
42.00	44.00	0.19	1.00	-0.21	0.00	mixedsch	-0.15	mid	vb2
42.00	45.00	-0.27	1.00	-0.46	0.00	mixedsch	-0.15	mid	vb2
42.00	46.00	-0.06	1.00	-1.20	1.00	mixedsch	-0.15	mid	vb2
42.00	47.00	1.04	1.00	1.03	1.00	mixedsch	-0.15	mid	vb2
42.00	48.00	0.33	1.00	-0.62	0.00	mixedsch	-0.15	mid	vb2
42.00	49.00	-0.27	1.00	0.04	0.00	mixedsch	-0.15	mid	vb1
42.00	50.00	0.13	1.00	-0.04	1.00	mixedsch	-0.15	mid	vb2
42.00	51.00	0.07	1.00	0.62	1.00	mixedsch	-0.15	mid	vb1
42.00	52.00	-0.06	1.00	-0.87	1.00	mixedsch	-0.15	mid	vb2
42.00	53.00	-1.22	1.00	-1.53	0.00	mixedsch	-0.15	mid	vb2
42.00	54.00	-0.85	1.00	-0.70	0.00	mixedsch	-0.15	mid	vb2
42.00	55.00	0.90	1.00	1.69	1.00	mixedsch	-0.15	mid	vb1
42.00	56.00	-0.70	1.00	-0.95	0.00	mixedsch	-0.15	mid	vb3
42.00	57.00	-0.49	1.00	0.45	0.00	mixedsch	-0.15	mid	vb2
42.00	58.00	-0.20	1.00	0.21	1.00	mixedsch	-0.15	mid	vb2
43.00	1.00	2.10	1.00	0.12	1.00	mixedsch	0.43	high	vb2
43.00	2.00	0.07	1.00	-0.54	1.00	mixedsch	0.43	high	vb2
43.00	3.00	-0.94	1.00	0.21	1.00	mixedsch	0.43	high	vb2
43.00	4.00	-0.27	1.00	0.37	1.00	mixedsch	0.43	high	vb1
43.00	5.00	0.54	1.00	-0.37	1.00	mixedsch	0.43	high	vb2
43.00	6.00	1.18	1.00	1.28	1.00	mixedsch	0.43	high	vb2
43.00	7.00	-0.49	1.00	-0.70	1.00	mixedsch	0.43	high	vb2
43.00	8.00	0.00	1.00	0.95	1.00	mixedsch	0.43	high	vb2
43.00	9.00	-1.44	1.00	-0.29	1.00	mixedsch	0.43	high	vb1
43.00	10.00	-0.94	1.00	-0.87	1.00	mixedsch	0.43	high	vb1
43.00	11.00	0.90	1.00	0.12	1.00	mixedsch	0.43	high	vb1
43.00	12.00	-0.85	1.00	0.12	0.00	mixedsch	0.43	high	vb2
43.00	13.00	0.82	1.00	-0.04	1.00	mixedsch	0.43	high	vb3
43.00	14.00	-0.06	1.00	0.12	1.00	mixedsch	0.43	high	vb1
43.00	15.00	-1.62	1.00	-0.54	1.00	mixedsch	0.43	high	vb3
43.00	16.00	0.82	1.00	0.45	1.00	mixedsch	0.43	high	vb1
43.00	17.00	0.48	1.00	0.70	1.00	mixedsch	0.43	high	vb1
43.00	18.00	0.61	1.00	0.70	1.00	mixedsch	0.43	high	vb2
43.00	19.00	1.51	1.00	1.53	1.00	mixedsch	0.43	high	vb1
43.00	20.00	0.54	1.00	1.20	1.00	mixedsch	0.43	high	vb1
43.00	21.00	1.04	1.00	1.11	1.00	mixedsch	0.43	high	vb2
43.00	22.00	-0.13	1.00	0.45	1.00	mixedsch	0.43	high	vb2
43.00	23.00	0.82	1.00	0.54	1.00	mixedsch	0.43	high	vb3
43.00	24.00	-1.22	1.00	0.54	1.00	mixedsch	0.43	high	vb2
43.00	25.00	0.07	1.00	1.36	1.00	mixedsch	0.43	high	vb3
43.00	26.00	-1.03	1.00	0.62	1.00	mixedsch	0.43	high	vb1
43.00	27.00	-0.94	1.00	0.04	1.00	mixedsch	0.43	high	vb2
43.00	28.00	-0.62	1.00	-1.36	1.00	mixedsch	0.43	high	vb2
43.00	29.00	0.48	1.00	1.20	1.00	mixedsch	0.43	high	vb1
43.00	30.00	-0.42	1.00	1.86	1.00	mixedsch	0.43	high	vb2
43.00	31.00	0.48	1.00	0.54	1.00	mixedsch	0.43	high	vb1
43.00	32.00	2.53	1.00	2.44	1.00	mixedsch	0.43	high	vb1
43.00	33.00	0.00	1.00	-0.04	1.00	mixedsch	0.43	high	vb2
43.00	34.00	2.20	1.00	1.36	1.00	mixedsch	0.43	high	vb2
43.00	35.00	0.26	1.00	0.70	1.00	mixedsch	0.43	high	vb1
43.00	36.00	0.54	1.00	0.87	1.00	mixedsch	0.43	high	vb2
43.00	37.00	0.07	1.00	0.87	1.00	mixedsch	0.43	high	vb3
43.00	38.00	0.33	1.00	0.12	1.00	mixedsch	0.43	high	vb3
43.00	39.00	0.48	1.00	0.62	1.00	mixedsch	0.43	high	vb2
43.00	40.00	-0.34	1.00	0.04	1.00	mixedsch	0.43	high	vb1
43.00	41.00	0.40	1.00	0.87	1.00	mixedsch	0.43	high	vb1
43.00	42.00	-0.34	1.00	-0.46	1.00	mixedsch	0.43	high	vb2
43.00	43.00	-0.27	1.00	0.62	1.00	mixedsch	0.43	high	vb3
43.00	44.00	0.75	1.00	0.78	1.00	mixedsch	0.43	high	vb3
43.00	45.00	0.00	1.00	0.45	1.00	mixedsch	0.43	high	vb2
43.00	46.00	-1.62	1.00	-0.21	1.00	mixedsch	0.43	high	vb3
43.00	47.00	-0.70	1.00	-0.37	1.00	mixedsch	0.43	high	vb1
43.00	48.00	0.82	1.00	0.95	1.00	mixedsch	0.43	high	vb2
43.00	49.00	1.04	1.00	1.36	1.00	mixedsch	0.43	high	vb1
43.00	50.00	1.37	1.00	1.61	1.00	mixedsch	0.43	high	vb1
43.00	51.00	-0.56	1.00	0.87	1.00	mixedsch	0.43	high	vb2
43.00	52.00	1.11	1.00	-0.12	1.00	mixedsch	0.43	high	vb2
43.00	53.00	-0.34	1.00	0.04	1.00	mixedsch	0.43	high	vb1
43.00	54.00	-0.62	1.00	-0.62	1.00	mixedsch	0.43	high	vb2
43.00	55.00	1.31	1.00	2.11	1.00	mixedsch	0.43	high	vb1
43.00	56.00	1.11	1.00	0.37	1.00	mixedsch	0.43	high	vb1
43.00	57.00	0.90	1.00	0.29	1.00	mixedsch	0.43	high	vb1
43.00	58.00	0.07	1.00	0.12	1.00	mixedsch	0.43	high	vb3
43.00	59.00	-0.06	1.00	0.87	1.00	mixedsch	0.43	high	vb2
43.00	60.00	-1.44	1.00	-1.45	1.00	mixedsch	0.43	high	vb1
43.00	61.00	-1.53	1.00	-0.04	1.00	mixedsch	0.43	high	vb2
44.00	1.00	-0.62	1.00	0.04	0.00	boysch	-0.24	mid	vb2
44.00	2.00	-0.70	1.00	-0.79	0.00	boysch	-0.24	mid	vb2
44.00	3.00	-0.85	1.00	-0.62	0.00	boysch	-0.24	mid	vb2
44.00	4.00	0.19	1.00	-0.04	0.00	boysch	-0.24	mid	vb2
44.00	5.00	0.48	1.00	1.94	0.00	boysch	-0.24	mid	vb1
